Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Percent Electric Vehicles
March 31 2018,Miami-Dade,FL,Passenger,0,1,1,54,1.82
March 31 2018,Okaloosa,FL,Passenger,1,0,1,60,1.64
March 31 2018,Dekalb,GA,Passenger,1,0,1,34,2.86
March 31 2018,Fulton,GA,Passenger,0,1,1,28,3.45
March 31 2018,Honolulu,HI,Passenger,0,1,1,196,0.51
March 31 2018,Madison,ID,Passenger,1,0,1,11,8.33
March 31 2018,Saint Clair,IL,Passenger,0,1,1,110,0.90
March 31 2018,Leavenworth,KS,Passenger,0,1,1,82,1.20
March 31 2018,Hardin,KY,Passenger,0,1,1,65,1.52
March 31 2018,Caddo,LA,Passenger,0,1,1,8,11.11
March 31 2018,Nantucket,MA,Passenger,1,0,1,2,33.33
March 31 2018,Anne Arundel,MD,Passenger,0,2,2,303,0.66
March 31 2018,Calvert,MD,Passenger,0,1,1,38,2.56
March 31 2018,Ottawa,MI,Passenger,0,1,1,6,14.29
March 31 2018,Elko,NV,Passenger,0,1,1,0,100.00
March 31 2018,New York,NY,Passenger,0,1,1,43,2.27
March 31 2018,Saratoga,NY,Passenger,1,0,1,52,1.89
March 31 2018,Garfield,OK,Passenger,1,0,1,19,5.00
March 31 2018,Marion,OR,Passenger,1,0,1,41,2.38
March 31 2018,Washington,OR,Passenger,0,1,1,161,0.62
March 31 2018,Montgomery,TN,Passenger,1,0,1,92,1.08
March 31 2018,Bexar,TX,Passenger,1,0,1,308,0.32
March 31 2018,Dallas,TX,Passenger,0,1,1,40,2.44
March 31 2018,Nueces,TX,Passenger,1,0,1,46,2.13
March 31 2018,Travis,TX,Passenger,0,1,1,35,2.78
March 31 2018,Arlington,VA,Passenger,0,1,1,90,1.10
March 31 2018,Fairfax,VA,Passenger,1,3,4,418,0.95
March 31 2018,Prince William,VA,Passenger,0,2,2,152,1.30
March 31 2018,Virginia Beach City,VA,Passenger,1,0,1,283,0.35
March 31 2018,,WA,Passenger,0,1,1,69,1.43
March 31 2018,,WA,Truck,0,0,0,21,0.00
March 31 2018,Adams,WA,Passenger,5,5,10,12831,0.08
March 31 2018,Adams,WA,Truck,0,0,0,5343,0.00
March 31 2018,Asotin,WA,Passenger,8,5,13,12915,0.10
March 31 2018,Asotin,WA,Truck,0,0,0,6859,0.00
March 31 2018,Benton,WA,Passenger,179,191,370,133748,0.28
March 31 2018,Benton,WA,Truck,0,0,0,42098,0.00
March 31 2018,Chelan,WA,Passenger,104,48,152,54862,0.28
March 31 2018,Chelan,WA,Truck,0,0,0,22417,0.00
March 31 2018,Clallam,WA,Passenger,124,113,237,50988,0.46
March 31 2018,Clallam,WA,Truck,0,0,0,22100,0.00
March 31 2018,Clark,WA,Passenger,935,675,1610,311512,0.51
March 31 2018,Clark,WA,Truck,0,0,0,80752,0.00
March 31 2018,Columbia,WA,Passenger,2,1,3,2409,0.12
March 31 2018,Columbia,WA,Truck,0,0,0,1564,0.00
March 31 2018,Cowlitz,WA,Passenger,56,81,137,72772,0.19
March 31 2018,Cowlitz,WA,Truck,0,0,0,29239,0.00
March 31 2018,Douglas,WA,Passenger,43,31,74,27885,0.26
March 31 2018,Douglas,WA,Truck,0,0,0,12137,0.00
March 31 2018,Ferry,WA,Passenger,2,3,5,4512,0.11
March 31 2018,Ferry,WA,Truck,0,0,0,3651,0.00
March 31 2018,Franklin,WA,Passenger,35,59,94,58521,0.16
March 31 2018,Franklin,WA,Truck,0,0,0,19214,0.00
March 31 2018,Garfield,WA,Passenger,1,0,1,1366,0.07
March 31 2018,Garfield,WA,Truck,0,0,0,975,0.00
March 31 2018,Grant,WA,Passenger,36,51,87,64928,0.13
March 31 2018,Grant,WA,Truck,0,0,0,27028,0.00
March 31 2018,Grays Harbor,WA,Passenger,46,58,104,47879,0.22
March 31 2018,Grays Harbor,WA,Truck,0,0,0,21022,0.00
March 31 2018,Island,WA,Passenger,181,197,378,65588,0.57
March 31 2018,Island,WA,Truck,0,0,0,21968,0.00
March 31 2018,Jefferson,WA,Passenger,138,96,234,24936,0.93
March 31 2018,Jefferson,WA,Truck,0,0,0,9795,0.00
March 31 2018,King,WA,Passenger,11964,5378,17342,1375963,1.24
March 31 2018,King,WA,Truck,7,1,8,185926,0.00
March 31 2018,Kitsap,WA,Passenger,758,454,1212,183691,0.66
March 31 2018,Kitsap,WA,Truck,1,0,1,54852,0.00
March 31 2018,Kittitas,WA,Passenger,47,37,84,30324,0.28
March 31 2018,Kittitas,WA,Truck,0,0,0,14757,0.00
March 31 2018,Klickitat,WA,Passenger,26,32,58,15327,0.38
March 31 2018,Klickitat,WA,Truck,0,0,0,8341,0.00
March 31 2018,Lewis,WA,Passenger,58,62,120,59361,0.20
March 31 2018,Lewis,WA,Truck,0,0,0,26541,0.00
March 31 2018,Lincoln,WA,Passenger,1,5,6,7749,0.08
March 31 2018,Lincoln,WA,Truck,0,0,0,4645,0.00
March 31 2018,Mason,WA,Passenger,82,84,166,47130,0.35
March 31 2018,Mason,WA,Truck,0,0,0,20745,0.00
March 31 2018,Okanogan,WA,Passenger,6,22,28,26822,0.10
March 31 2018,Okanogan,WA,Truck,0,0,0,17223,0.00
March 31 2018,Pacific,WA,Passenger,14,19,33,15880,0.21
March 31 2018,Pacific,WA,Truck,0,0,0,7898,0.00
March 31 2018,Pend Oreille,WA,Passenger,5,3,8,9678,0.08
March 31 2018,Pend Oreille,WA,Truck,0,0,0,5889,0.00
March 31 2018,Pierce,WA,Passenger,1123,1154,2277,544326,0.42
March 31 2018,Pierce,WA,Truck,0,0,0,142123,0.00
March 31 2018,San Juan,WA,Passenger,154,54,208,14511,1.41
March 31 2018,San Juan,WA,Truck,0,0,0,5879,0.00
March 31 2018,Skagit,WA,Passenger,187,174,361,92615,0.39
March 31 2018,Skagit,WA,Truck,1,0,1,33021,0.00
March 31 2018,Skamania,WA,Passenger,10,7,17,8822,0.19
March 31 2018,Skamania,WA,Truck,0,0,0,4042,0.00
March 31 2018,Snohomish,WA,Passenger,2169,1270,3439,529345,0.65
March 31 2018,Snohomish,WA,Truck,1,0,1,125004,0.00
March 31 2018,Spokane,WA,Passenger,314,308,622,311064,0.20
March 31 2018,Spokane,WA,Truck,1,0,1,96329,0.00
March 31 2018,Stevens,WA,Passenger,11,22,33,32000,0.10
March 31 2018,Stevens,WA,Truck,0,0,0,18997,0.00
March 31 2018,Thurston,WA,Passenger,536,479,1015,197351,0.51
March 31 2018,Thurston,WA,Truck,0,0,0,56124,0.00
March 31 2018,Wahkiakum,WA,Passenger,2,3,5,2825,0.18
March 31 2018,Wahkiakum,WA,Truck,0,0,0,1644,0.00
March 31 2018,Walla Walla,WA,Passenger,31,39,70,36279,0.19
March 31 2018,Walla Walla,WA,Truck,0,0,0,13767,0.00
March 31 2018,Whatcom,WA,Passenger,592,285,877,149215,0.58
March 31 2018,Whatcom,WA,Truck,2,0,2,43157,0.00
March 31 2018,Whitman,WA,Passenger,18,28,46,23025,0.20
March 31 2018,Whitman,WA,Truck,0,0,0,8700,0.00
March 31 2018,Yakima,WA,Passenger,65,90,155,166648,0.09
March 31 2018,Yakima,WA,Truck,0,0,0,60221,0.00
April 30 2018,Russell,AL,Passenger,1,0,1,21,4.55
April 30 2018,Baxter,AR,Passenger,0,1,1,1,50.00
April 30 2018,Alameda,CA,Passenger,0,1,1,126,0.79
April 30 2018,San Diego,CA,Passenger,0,1,1,1245,0.08
April 30 2018,Santa Clara,CA,Passenger,1,0,1,119,0.83
April 30 2018,El Paso,CO,Passenger,1,0,1,318,0.31
April 30 2018,New London,CT,Passenger,0,1,1,125,0.79
April 30 2018,Duval,FL,Passenger,1,0,1,123,0.81
April 30 2018,Miami-Dade,FL,Passenger,0,1,1,51,1.92
April 30 2018,Okaloosa,FL,Passenger,1,0,1,58,1.69
April 30 2018,Dekalb,GA,Passenger,1,0,1,34,2.86
April 30 2018,Fulton,GA,Passenger,0,1,1,27,3.57
April 30 2018,Honolulu,HI,Passenger,0,1,1,189,0.53
April 30 2018,Madison,ID,Passenger,1,0,1,8,11.11
April 30 2018,Monroe,IL,Passenger,1,0,1,1,50.00
April 30 2018,Saint Clair,IL,Passenger,0,1,1,106,0.93
April 30 2018,Leavenworth,KS,Passenger,0,1,1,79,1.25
April 30 2018,Hardin,KY,Passenger,0,1,1,64,1.54
April 30 2018,Caddo,LA,Passenger,0,1,1,8,11.11
April 30 2018,Nantucket,MA,Passenger,1,0,1,2,33.33
April 30 2018,Anne Arundel,MD,Passenger,0,2,2,287,0.69
April 30 2018,Calvert,MD,Passenger,0,1,1,37,2.63
April 30 2018,Elko,NV,Passenger,0,1,1,0,100.00
April 30 2018,New York,NY,Passenger,0,1,1,40,2.44
April 30 2018,Saratoga,NY,Passenger,1,0,1,49,2.00
April 30 2018,Garfield,OK,Passenger,1,0,1,18,5.26
April 30 2018,Marion,OR,Passenger,1,0,1,36,2.70
April 30 2018,Washington,OR,Passenger,0,1,1,157,0.63
April 30 2018,Montgomery,TN,Passenger,1,0,1,88,1.12
April 30 2018,Bexar,TX,Passenger,1,0,1,300,0.33
April 30 2018,Dallas,TX,Passenger,0,1,1,40,2.44
April 30 2018,Nueces,TX,Passenger,1,0,1,45,2.17
April 30 2018,Travis,TX,Passenger,0,1,1,33,2.94
April 30 2018,Arlington,VA,Passenger,0,1,1,88,1.12
April 30 2018,Fairfax,VA,Passenger,1,3,4,412,0.96
April 30 2018,Prince William,VA,Passenger,0,2,2,149,1.32
April 30 2018,Virginia Beach City,VA,Passenger,1,0,1,280,0.36
April 30 2018,,WA,Passenger,0,1,1,66,1.49
April 30 2018,,WA,Truck,0,0,0,21,0.00
April 30 2018,Adams,WA,Passenger,5,5,10,12863,0.08
April 30 2018,Adams,WA,Truck,0,0,0,5333,0.00
April 30 2018,Asotin,WA,Passenger,8,6,14,12898,0.11
April 30 2018,Asotin,WA,Truck,0,0,0,6842,0.00
April 30 2018,Benton,WA,Passenger,181,192,373,133887,0.28
April 30 2018,Benton,WA,Truck,0,0,0,42136,0.00
April 30 2018,Chelan,WA,Passenger,107,53,160,54895,0.29
April 30 2018,Chelan,WA,Truck,0,0,0,22443,0.00
April 30 2018,Clallam,WA,Passenger,124,117,241,51046,0.47
April 30 2018,Clallam,WA,Truck,0,0,0,22143,0.00
April 30 2018,Clark,WA,Passenger,960,699,1659,311887,0.53
April 30 2018,Clark,WA,Truck,0,0,0,80815,0.00
April 30 2018,Columbia,WA,Passenger,2,1,3,2406,0.12
April 30 2018,Columbia,WA,Truck,0,0,0,1558,0.00
April 30 2018,Cowlitz,WA,Passenger,56,85,141,72865,0.19
April 30 2018,Cowlitz,WA,Truck,0,0,0,29249,0.00
April 30 2018,Douglas,WA,Passenger,42,30,72,27895,0.26
April 30 2018,Douglas,WA,Truck,0,0,0,12174,0.00
April 30 2018,Ferry,WA,Passenger,2,3,5,4520,0.11
April 30 2018,Ferry,WA,Truck,0,0,0,3646,0.00
April 30 2018,Franklin,WA,Passenger,38,63,101,58690,0.17
April 30 2018,Franklin,WA,Truck,0,0,0,19227,0.00
April 30 2018,Garfield,WA,Passenger,1,0,1,1366,0.07
April 30 2018,Garfield,WA,Truck,0,0,0,973,0.00
April 30 2018,Grant,WA,Passenger,34,50,84,65091,0.13
April 30 2018,Grant,WA,Truck,0,0,0,27129,0.00
April 30 2018,Grays Harbor,WA,Passenger,50,64,114,48081,0.24
April 30 2018,Grays Harbor,WA,Truck,0,0,0,21048,0.00
April 30 2018,Island,WA,Passenger,190,199,389,65757,0.59
April 30 2018,Island,WA,Truck,0,0,0,21938,0.00
April 30 2018,Jefferson,WA,Passenger,139,97,236,24981,0.94
April 30 2018,Jefferson,WA,Truck,0,0,0,9795,0.00
April 30 2018,King,WA,Passenger,12271,5518,17789,1375715,1.28
April 30 2018,King,WA,Truck,7,1,8,185518,0.00
April 30 2018,Kitsap,WA,Passenger,766,470,1236,184119,0.67
April 30 2018,Kitsap,WA,Truck,1,0,1,54834,0.00
April 30 2018,Kittitas,WA,Passenger,45,40,85,30317,0.28
April 30 2018,Kittitas,WA,Truck,0,0,0,14767,0.00
April 30 2018,Klickitat,WA,Passenger,25,34,59,15388,0.38
April 30 2018,Klickitat,WA,Truck,0,0,0,8359,0.00
April 30 2018,Lewis,WA,Passenger,80,66,146,59577,0.24
April 30 2018,Lewis,WA,Truck,0,0,0,26600,0.00
April 30 2018,Lincoln,WA,Passenger,2,6,8,7766,0.10
April 30 2018,Lincoln,WA,Truck,0,0,0,4655,0.00
April 30 2018,Mason,WA,Passenger,83,88,171,47294,0.36
April 30 2018,Mason,WA,Truck,0,0,0,20772,0.00
April 30 2018,Okanogan,WA,Passenger,7,23,30,26912,0.11
April 30 2018,Okanogan,WA,Truck,0,0,0,17224,0.00
April 30 2018,Pacific,WA,Passenger,14,20,34,15900,0.21
April 30 2018,Pacific,WA,Truck,0,0,0,7912,0.00
April 30 2018,Pend Oreille,WA,Passenger,5,4,9,9704,0.09
April 30 2018,Pend Oreille,WA,Truck,0,0,0,5884,0.00
April 30 2018,Pierce,WA,Passenger,1150,1193,2343,545462,0.43
April 30 2018,Pierce,WA,Truck,0,0,0,142266,0.00
April 30 2018,San Juan,WA,Passenger,157,55,212,14512,1.44
April 30 2018,San Juan,WA,Truck,0,0,0,5904,0.00
April 30 2018,Skagit,WA,Passenger,196,175,371,92777,0.40
April 30 2018,Skagit,WA,Truck,1,0,1,33069,0.00
April 30 2018,Skamania,WA,Passenger,10,7,17,8856,0.19
April 30 2018,Skamania,WA,Truck,0,0,0,4046,0.00
April 30 2018,Snohomish,WA,Passenger,2226,1304,3530,530097,0.66
April 30 2018,Snohomish,WA,Truck,1,0,1,124991,0.00
April 30 2018,Spokane,WA,Passenger,329,318,647,311622,0.21
April 30 2018,Spokane,WA,Truck,1,0,1,96456,0.00
April 30 2018,Stevens,WA,Passenger,12,25,37,31945,0.12
April 30 2018,Stevens,WA,Truck,0,0,0,19049,0.00
April 30 2018,Thurston,WA,Passenger,544,493,1037,198014,0.52
April 30 2018,Thurston,WA,Truck,0,0,0,56133,0.00
April 30 2018,Wahkiakum,WA,Passenger,2,4,6,2845,0.21
April 30 2018,Wahkiakum,WA,Truck,0,0,0,1642,0.00
April 30 2018,Walla Walla,WA,Passenger,34,43,77,36264,0.21
April 30 2018,Walla Walla,WA,Truck,0,0,0,13780,0.00
April 30 2018,Whatcom,WA,Passenger,609,292,901,149632,0.60
April 30 2018,Whatcom,WA,Truck,2,0,2,43202,0.00
April 30 2018,Whitman,WA,Passenger,21,29,50,23103,0.22
April 30 2018,Whitman,WA,Truck,0,0,0,8695,0.00
April 30 2018,Yakima,WA,Passenger,64,93,157,167004,0.09
April 30 2018,Yakima,WA,Truck,0,0,0,60242,0.00
May 31 2018,Russell,AL,Passenger,1,0,1,21,4.55
May 31 2018,Baxter,AR,Passenger,0,1,1,1,50.00
May 31 2018,Alameda,CA,Passenger,0,1,1,123,0.81
May 31 2018,San Diego,CA,Passenger,0,1,1,1216,0.08
May 31 2018,Santa Clara,CA,Passenger,1,0,1,120,0.83
May 31 2018,El Paso,CO,Passenger,1,1,2,309,0.64
May 31 2018,New London,CT,Passenger,0,1,1,123,0.81
May 31 2018,Duval,FL,Passenger,1,0,1,119,0.83
May 31 2018,Miami-Dade,FL,Passenger,0,1,1,49,2.00
May 31 2018,Okaloosa,FL,Passenger,1,0,1,57,1.72
May 31 2018,Dekalb,GA,Passenger,1,0,1,34,2.86
May 31 2018,Fulton,GA,Passenger,0,1,1,25,3.85
May 31 2018,Honolulu,HI,Passenger,0,1,1,181,0.55
May 31 2018,Madison,ID,Passenger,1,0,1,8,11.11
May 31 2018,Monroe,IL,Passenger,1,0,1,1,50.00
May 31 2018,Saint Clair,IL,Passenger,0,1,1,103,0.96
May 31 2018,Leavenworth,KS,Passenger,0,1,1,74,1.33
May 31 2018,Hardin,KY,Passenger,0,1,1,62,1.59
May 31 2018,Caddo,LA,Passenger,0,1,1,9,10.00
May 31 2018,Nantucket,MA,Passenger,1,0,1,2,33.33
May 31 2018,Anne Arundel,MD,Passenger,0,2,2,278,0.71
May 31 2018,Calvert,MD,Passenger,0,1,1,37,2.63
May 31 2018,Elko,NV,Passenger,0,1,1,0,100.00
May 31 2018,New York,NY,Passenger,0,1,1,40,2.44
May 31 2018,Saratoga,NY,Passenger,1,0,1,47,2.08
May 31 2018,Garfield,OK,Passenger,1,0,1,17,5.56
May 31 2018,Marion,OR,Passenger,1,0,1,34,2.86
May 31 2018,Washington,OR,Passenger,0,1,1,152,0.65
May 31 2018,Bexar,TX,Passenger,1,0,1,290,0.34
May 31 2018,Dallas,TX,Passenger,0,1,1,39,2.50
May 31 2018,Nueces,TX,Passenger,1,0,1,45,2.17
May 31 2018,Travis,TX,Passenger,0,1,1,32,3.03
May 31 2018,Arlington,VA,Passenger,0,1,1,86,1.15
May 31 2018,Fairfax,VA,Passenger,1,3,4,409,0.97
May 31 2018,Prince William,VA,Passenger,0,2,2,146,1.35
May 31 2018,Virginia Beach City,VA,Passenger,1,0,1,272,0.37
May 31 2018,,WA,Passenger,0,1,1,69,1.43
May 31 2018,,WA,Truck,0,0,0,21,0.00
May 31 2018,Adams,WA,Passenger,5,6,11,12913,0.09
May 31 2018,Adams,WA,Truck,0,0,0,5342,0.00
May 31 2018,Asotin,WA,Passenger,8,6,14,12882,0.11
May 31 2018,Asotin,WA,Truck,0,0,0,6891,0.00
May 31 2018,Benton,WA,Passenger,192,198,390,134074,0.29
May 31 2018,Benton,WA,Truck,0,0,0,42234,0.00
May 31 2018,Chelan,WA,Passenger,112,57,169,55014,0.31
May 31 2018,Chelan,WA,Truck,0,0,0,22501,0.00
May 31 2018,Clallam,WA,Passenger,126,122,248,51159,0.48
May 31 2018,Clallam,WA,Truck,0,0,0,22161,0.00
May 31 2018,Clark,WA,Passenger,979,736,1715,312407,0.55
May 31 2018,Clark,WA,Truck,0,0,0,80907,0.00
May 31 2018,Columbia,WA,Passenger,2,1,3,2400,0.12
May 31 2018,Columbia,WA,Truck,0,0,0,1563,0.00
May 31 2018,Cowlitz,WA,Passenger,58,88,146,73028,0.20
May 31 2018,Cowlitz,WA,Truck,0,0,0,29285,0.00
May 31 2018,Douglas,WA,Passenger,46,30,76,27972,0.27
May 31 2018,Douglas,WA,Truck,0,0,0,12182,0.00
May 31 2018,Ferry,WA,Passenger,2,3,5,4522,0.11
May 31 2018,Ferry,WA,Truck,0,0,0,3652,0.00
May 31 2018,Franklin,WA,Passenger,39,66,105,58909,0.18
May 31 2018,Franklin,WA,Truck,0,0,0,19264,0.00
May 31 2018,Garfield,WA,Passenger,1,1,2,1360,0.15
May 31 2018,Garfield,WA,Truck,0,0,0,978,0.00
May 31 2018,Grant,WA,Passenger,34,54,88,65276,0.13
May 31 2018,Grant,WA,Truck,0,0,0,27121,0.00
May 31 2018,Grays Harbor,WA,Passenger,55,67,122,48162,0.25
May 31 2018,Grays Harbor,WA,Truck,0,0,0,21103,0.00
May 31 2018,Island,WA,Passenger,197,201,398,65871,0.60
May 31 2018,Island,WA,Truck,0,0,0,21939,0.00
May 31 2018,Jefferson,WA,Passenger,144,100,244,25007,0.97
May 31 2018,Jefferson,WA,Truck,0,0,0,9806,0.00
May 31 2018,King,WA,Passenger,12733,5698,18431,1375924,1.32
May 31 2018,King,WA,Truck,7,1,8,185158,0.00
May 31 2018,Kitsap,WA,Passenger,802,486,1288,184411,0.69
May 31 2018,Kitsap,WA,Truck,1,0,1,54870,0.00
May 31 2018,Kittitas,WA,Passenger,49,40,89,30455,0.29
May 31 2018,Kittitas,WA,Truck,0,0,0,14792,0.00
May 31 2018,Klickitat,WA,Passenger,25,35,60,15435,0.39
May 31 2018,Klickitat,WA,Truck,0,0,0,8360,0.00
May 31 2018,Lewis,WA,Passenger,81,70,151,59762,0.25
May 31 2018,Lewis,WA,Truck,0,0,0,26651,0.00
May 31 2018,Lincoln,WA,Passenger,2,6,8,7793,0.10
May 31 2018,Lincoln,WA,Truck,0,0,0,4649,0.00
May 31 2018,Mason,WA,Passenger,87,94,181,47444,0.38
May 31 2018,Mason,WA,Truck,0,0,0,20839,0.00
May 31 2018,Okanogan,WA,Passenger,7,23,30,26913,0.11
May 31 2018,Okanogan,WA,Truck,0,0,0,17260,0.00
May 31 2018,Pacific,WA,Passenger,17,20,37,15959,0.23
May 31 2018,Pacific,WA,Truck,0,0,0,7895,0.00
May 31 2018,Pend Oreille,WA,Passenger,5,4,9,9713,0.09
May 31 2018,Pend Oreille,WA,Truck,0,0,0,5888,0.00
May 31 2018,Pierce,WA,Passenger,1177,1227,2404,546467,0.44
May 31 2018,Pierce,WA,Truck,0,0,0,142350,0.00
May 31 2018,San Juan,WA,Passenger,156,60,216,14582,1.46
May 31 2018,San Juan,WA,Truck,0,0,0,5905,0.00
May 31 2018,Skagit,WA,Passenger,211,182,393,92939,0.42
May 31 2018,Skagit,WA,Truck,1,0,1,33130,0.00
May 31 2018,Skamania,WA,Passenger,11,8,19,8847,0.21
May 31 2018,Skamania,WA,Truck,0,0,0,4051,0.00
May 31 2018,Snohomish,WA,Passenger,2321,1338,3659,531117,0.68
May 31 2018,Snohomish,WA,Truck,1,0,1,125079,0.00
May 31 2018,Spokane,WA,Passenger,336,336,672,312073,0.21
May 31 2018,Spokane,WA,Truck,1,0,1,96671,0.00
May 31 2018,Stevens,WA,Passenger,13,25,38,31913,0.12
May 31 2018,Stevens,WA,Truck,0,0,0,19082,0.00
May 31 2018,Thurston,WA,Passenger,569,517,1086,198527,0.54
May 31 2018,Thurston,WA,Truck,0,0,0,56218,0.00
May 31 2018,Wahkiakum,WA,Passenger,2,3,5,2856,0.17
May 31 2018,Wahkiakum,WA,Truck,0,0,0,1645,0.00
May 31 2018,Walla Walla,WA,Passenger,34,45,79,36347,0.22
May 31 2018,Walla Walla,WA,Truck,0,0,0,13819,0.00
May 31 2018,Whatcom,WA,Passenger,628,303,931,150036,0.62
May 31 2018,Whatcom,WA,Truck,2,0,2,43235,0.00
May 31 2018,Whitman,WA,Passenger,19,31,50,23126,0.22
May 31 2018,Whitman,WA,Truck,0,0,0,8697,0.00
May 31 2018,Yakima,WA,Passenger,64,94,158,167213,0.09
May 31 2018,Yakima,WA,Truck,0,0,0,60292,0.00
June 30 2018,Russell,AL,Passenger,1,0,1,22,4.35
June 30 2018,Baxter,AR,Passenger,0,1,1,1,50.00
June 30 2018,Alameda,CA,Passenger,0,1,1,120,0.83
June 30 2018,San Diego,CA,Passenger,0,1,1,1188,0.08
June 30 2018,Santa Clara,CA,Passenger,1,0,1,112,0.88
June 30 2018,El Paso,CO,Passenger,1,1,2,300,0.66
June 30 2018,New London,CT,Passenger,0,1,1,119,0.83
June 30 2018,Duval,FL,Passenger,1,0,1,120,0.83
June 30 2018,Miami-Dade,FL,Passenger,0,1,1,47,2.08
June 30 2018,Okaloosa,FL,Passenger,1,0,1,53,1.85
June 30 2018,Dekalb,GA,Passenger,1,0,1,32,3.03
June 30 2018,Fulton,GA,Passenger,0,1,1,26,3.70
June 30 2018,Honolulu,HI,Passenger,0,1,1,173,0.57
June 30 2018,Monroe,IL,Passenger,1,0,1,1,50.00
June 30 2018,Saint Clair,IL,Passenger,0,1,1,102,0.97
June 30 2018,Leavenworth,KS,Passenger,0,1,1,71,1.39
June 30 2018,Hardin,KY,Passenger,0,1,1,61,1.61
June 30 2018,Caddo,LA,Passenger,0,1,1,10,9.09
June 30 2018,Nantucket,MA,Passenger,1,0,1,2,33.33
June 30 2018,Anne Arundel,MD,Passenger,0,2,2,276,0.72
June 30 2018,Calvert,MD,Passenger,0,1,1,36,2.70
June 30 2018,Elko,NV,Passenger,0,1,1,0,100.00
June 30 2018,New York,NY,Passenger,0,1,1,40,2.44
June 30 2018,Saratoga,NY,Passenger,1,0,1,46,2.13
June 30 2018,Garfield,OK,Passenger,1,0,1,16,5.88
June 30 2018,Marion,OR,Passenger,1,0,1,32,3.03
June 30 2018,Washington,OR,Passenger,0,1,1,149,0.67
June 30 2018,Bexar,TX,Passenger,1,0,1,280,0.36
June 30 2018,Dallas,TX,Passenger,0,1,1,37,2.63
June 30 2018,Nueces,TX,Passenger,1,0,1,42,2.33
June 30 2018,Travis,TX,Passenger,0,1,1,28,3.45
June 30 2018,Arlington,VA,Passenger,0,1,1,83,1.19
June 30 2018,Fairfax,VA,Passenger,1,3,4,399,0.99
June 30 2018,Prince William,VA,Passenger,0,2,2,144,1.37
June 30 2018,Virginia Beach City,VA,Passenger,1,0,1,266,0.37
June 30 2018,,WA,Passenger,0,1,1,66,1.49
June 30 2018,,WA,Truck,0,0,0,23,0.00
June 30 2018,Adams,WA,Passenger,5,6,11,12922,0.09
June 30 2018,Adams,WA,Truck,0,0,0,5339,0.00
June 30 2018,Asotin,WA,Passenger,9,6,15,12897,0.12
June 30 2018,Asotin,WA,Truck,0,0,0,6863,0.00
June 30 2018,Benton,WA,Passenger,196,202,398,134175,0.30
June 30 2018,Benton,WA,Truck,0,0,0,42240,0.00
June 30 2018,Chelan,WA,Passenger,120,61,181,55056,0.33
June 30 2018,Chelan,WA,Truck,0,0,0,22529,0.00
June 30 2018,Clallam,WA,Passenger,131,124,255,51258,0.50
June 30 2018,Clallam,WA,Truck,0,0,0,22191,0.00
June 30 2018,Clark,WA,Passenger,1019,758,1777,313112,0.56
June 30 2018,Clark,WA,Truck,0,0,0,81072,0.00
June 30 2018,Columbia,WA,Passenger,2,2,4,2413,0.17
June 30 2018,Columbia,WA,Truck,0,0,0,1562,0.00
June 30 2018,Cowlitz,WA,Passenger,58,89,147,73199,0.20
June 30 2018,Cowlitz,WA,Truck,0,0,0,29351,0.00
June 30 2018,Douglas,WA,Passenger,47,30,77,28078,0.27
June 30 2018,Douglas,WA,Truck,0,0,0,12225,0.00
June 30 2018,Ferry,WA,Passenger,3,3,6,4525,0.13
June 30 2018,Ferry,WA,Truck,0,0,0,3651,0.00
June 30 2018,Franklin,WA,Passenger,41,68,109,59116,0.18
June 30 2018,Franklin,WA,Truck,0,0,0,19297,0.00
June 30 2018,Garfield,WA,Passenger,1,1,2,1354,0.15
June 30 2018,Garfield,WA,Truck,0,0,0,972,0.00
June 30 2018,Grant,WA,Passenger,35,55,90,65377,0.14
June 30 2018,Grant,WA,Truck,0,0,0,27176,0.00
June 30 2018,Grays Harbor,WA,Passenger,59,69,128,48355,0.26
June 30 2018,Grays Harbor,WA,Truck,0,0,0,21138,0.00
June 30 2018,Island,WA,Passenger,206,211,417,65996,0.63
June 30 2018,Island,WA,Truck,0,0,0,22000,0.00
June 30 2018,Jefferson,WA,Passenger,150,108,258,25077,1.02
June 30 2018,Jefferson,WA,Truck,0,0,0,9799,0.00
June 30 2018,King,WA,Passenger,13153,5867,19020,1376652,1.36
June 30 2018,King,WA,Truck,7,1,8,184931,0.00
June 30 2018,Kitsap,WA,Passenger,822,495,1317,184975,0.71
June 30 2018,Kitsap,WA,Truck,1,0,1,54971,0.00
June 30 2018,Kittitas,WA,Passenger,53,40,93,30442,0.30
June 30 2018,Kittitas,WA,Truck,0,0,0,14808,0.00
June 30 2018,Klickitat,WA,Passenger,25,35,60,15501,0.39
June 30 2018,Klickitat,WA,Truck,0,0,0,8392,0.00
June 30 2018,Lewis,WA,Passenger,82,73,155,59902,0.26
June 30 2018,Lewis,WA,Truck,0,0,0,26693,0.00
June 30 2018,Lincoln,WA,Passenger,2,6,8,7829,0.10
June 30 2018,Lincoln,WA,Truck,0,0,0,4650,0.00
June 30 2018,Mason,WA,Passenger,91,93,184,47580,0.39
June 30 2018,Mason,WA,Truck,0,0,0,20938,0.00
